sectionId,articleId,officeId,officeName,title,summary,link
102,0013147669,001,연합뉴스,[영상] 현금 건네는 순간 기다렸다가 보이스피싱범 잡은 피싱 피해자,(서울=연합뉴스) 보이스피싱(전화금융사기) 피해를 봤던 한 식당 주인이 이번에는 기지를 발휘해 피싱 수거책을 붙잡아 화제입니다. 지난 26일 오후 전북 익산시의 한 식당 앞. 경북 지역에서 온 택시가 멈추더니 검은 양복을 입은 70대 노인이 내립니다. 손가방을 들고 있던 노인은 식당 앞을 왔다 갔다 하면서 계속 핸드폰으로...,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=001&aid=0013147669
102,0003269555,081,서울신문,경기지사 후보 양자대결 “김동연 43.3% vs 김은혜 43.9%” 초박빙,6·1지방선거 경기지사 가상대결에서 더불어민주당 김동연 후보와 국민의힘 김은혜 후보가 오차범위 안에서 초박빙의 각축을 벌인다는 여론조사 결과가 29일 나왔다. 리얼미터가 아시아경제 의뢰로 지난 27과 28일 이틀간 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=081&aid=0003269555
102,0003269554,081,서울신문,“코로나 사망 영아에 50배 약물 투여” 의료기록 삭제 정황 확인,경찰 “디지털포렌식으로 수정 내용 조사 중” 영아 의료기록지 수차례 수정 정황 확인 당직교수 처방 내용 2시간 만에 삭제 처리 사망 당일 의사처방·간호사 처치 모두 삭제 제주대병원 “기록 조작·은폐 없었다” 부인 A,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=081&aid=0003269554
102,0000096043,310,여성신문,코 안쑤시고 침으로 코로나19 검사... 식약처 '피씨엘 자가키트' 허가,식품의약품안전처(식약처)는 국내 최초로 개인이 직접 타액(침)을 검체로 코로나19 감염 여부를 확인하는 항원검사 방식 자가검사키트 제품을 허가했다고 29일 밝혔다. 허가 제품은 피씨엘의 'PCL SELF TEST- ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=310&aid=0000096043
102,0001733202,052,YTN,"[뉴스큐] ""새벽 3시부터 기다렸어요"" ...괌 왕복 10만원대 행사에 '오픈런'","길게 줄 선 사람들, 새벽 3시부터 기다렸다고 하는데요. 무슨 일이 있었던 걸까요? 바로 괌 왕복 티켓 할인행사 때문이었습니다. 지난 28일, 한 항공사에서 국제선 운항 재개를 기념해 쿠폰 행사를 준비했는데요. 동남",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=052&aid=0001733202
102,0006062432,421,뉴스1,마스크 없이 외출하면 '낭패' 봅니다…대중교통 이용 못하고 가게 못들어가,(서울=뉴스1) 성재준 바이오전문기자 = 다음 달 2일부터 실외 마스크 착용 의무가 해제되지만 당분간 마스크는 계속 소지해야 한다. 실내에선 여전히 마스크 착용 의무가 적용되기 때문이다. 특히 마스크 착용을 하지 않,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=421&aid=0006062432
102,0004048423,011,서울경제,"헷갈리는 실외 노마스크…야구장 안되고, 체육시간 된다?",[서울경제] 오는 2일부터 대부분의 실외 공간에서 마스크 의무 착용 조치가 해제된다. 중앙재난안전대책본부(중대본)는 29일 질병관리청으로부터 '실외 마스크 착용 의무 조정방안'을 보고 받고 관련 내용을 확정했다고 밝,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=011&aid=0004048423
102,0000038271,586,시사저널,"'첫출근 알바생 강간 시도' 50대 포차 사장, 징역 2년 선고","재판부 ""반성하지 않고 5년간 도피하는 등 죄질 나빠"" 첫 출근한 아르바이트생과 가게에서 술을 마시던 중 성폭행을 시도한 50대 퓨전포차 사장이 법원으로부터 실형을 선고 받았다. 서울동부지방법원 형사합의12부(이종채",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=586&aid=0000038271
102,0011155003,003,뉴시스,"컷오프 김광철 연천군수, 끝내 국힘 탈당 '무소속 출마'",기사내용 요약 공천 배제 불만…김성원 공관위원장 맹비난 [연천=뉴시스] 김도희 기자 = 6·1 지방선거 국민의힘 공천에서 배제된 김광철 경기 연천군수가 국민의힘을 탈당하고 무소속 출마를 선언했다. 김 군수는 29일 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=003&aid=0011155003
102,0005082208,277,아시아경제,"소병철의원, 민주당 공천 결과 설명…1대1 토론 검토","소병철국회의원(순천,광양,곡성,구례 갑)과 노관규 전순천시장이 민주당 순천시장 후보 여론조사가 한창인 29일 SNS에서 충돌한 모습이 연출돼 관심을 끌고 있다. 순천시장 경선을 비롯한 시도의원 민주당 경선에 대한 불",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=277&aid=0005082208
102,0011154999,003,뉴시스,"SK바사, 코로나 백신 품목허가 신청…국내 1호 백신 탄생 임박(종합)","기사내용 요약 스카이코비원멀티주(GBP510), 29일 식약처에 품목허가 신청 질병청과 계약에 따라 품목허가 후 1천만회 접종 물량 국내 공급 예정 WHO, EMA 등 해외 승인도 진행…“백신 주권 확보 동력 될 것",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=003&aid=0011154999
102,0006062426,421,뉴스1,"전문가들 ""마스크 벗는다고 코로나 끝난 것 아냐""…잘못된 시그널 '우려'","(서울=뉴스1) 김규빈 기자 = 정부가 1년6개월 동안 유지하던 '실외 마스크 착용 의무화'를 다음부주부터 해제하기로 했다. 신종 코로나바이러스 감염증(코로나19) 유행상황이 안정세에 접어들었고, 백신과 자연감염으로",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=421&aid=0006062426
102,0000756011,088,매일신문,"실외 마스크 이제는 선택…인수위 ""성급한 판단""(종합)",다음 달 2일부터 실외 마스크 착용 의무가 사라진다. 지난 2020년 10월 13일부터 시작된 실외 마스크 의무화 조치가 566일 만에 해제되는 것이다. 앞서 안철수 대통령직인수위원장은 실외 마스크 해제 여부를 5월,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=088&aid=0000756011
102,0013147664,001,연합뉴스,"檢 ""검수완박 법안, 부실수사 가능 사건만 보완수사 막아""","""고발인 이의신청권 배제·검찰총장 국회 보고 조항도 문제"" 대검, 내일 본회의 표결 앞두고 개정안 문제점 거듭 비판 (서울=연합뉴스) 박재현 정성조 기자 = ""결국 경찰이 적극적으로 수사해 송치한 사건은 검사의 여죄",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=102&oid=001&aid=0013147664
103,0013147697,001,연합뉴스,[포켓이슈] 아프간 탈레반에 9조원 무기 남긴 미군,(서울=연합뉴스) 지난해 8월 아프가니스탄에서 철군한 미군이 현지에 70억 달러(약 9조 원) 규모의 무기를 두고 온 것으로 확인됐는데요. 미 의회가 요청한 국방부 보고서에 따르면 미국은 2005년부터 2021년 8,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=001&aid=0013147697
103,0000050399,346,헬스조선,당신이 추위를 잘 타는 4가지 이유,"날씨가 많이 따뜻해졌다. 그러나 올라간 기온과 상관없이 여전히 추위를 호소하는 사람들이 있다. 평소에도 다른 사람들에 비해 추위를 많이 탄다면 다음과 같은 원인 때문일 수 있다. 야식과 폭식 야식을 즐기거나, 폭식하",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=346&aid=0000050399
103,0000050397,346,헬스조선,방광염에 소음성 난청까지… '직업병' 어떻게 물리칠까,"매일 반복되는 일을 하는 사람들은 ‘직업병’을 겪기 쉽다. 일상에서 쉽게 마주하는 직업군인 버스기사, 자영업자, 건설현장근로자도 마찬가지다. 이들의 공통점은 고용노동부가 발표한 직업병 발생 건수 상위권에 속하는 직업",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=346&aid=0000050397
103,0000539828,422,연합뉴스TV,[날씨] 밤까지 동해안 비 이어져…종일 선선,[앵커] 오늘 전국이 흐린 가운데 낮 동안 기온이 크게 오르지 못하겠습니다. 주말도 평년 기온을 밑돌면서 선선하겠는데요. 자세한 날씨는 기상캐스터 연결해서 알아보겠습니다. 강지수 캐스터. [캐스터] 오늘은 날씨 상황,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=422&aid=0000539828
103,0003191468,025,중앙일보,침 뱉고 10분뒤 확인…코 안쑤셔도 되는 '자가키트' 첫 허가,식품의약품안전처(식약처)는 국내 처음으로 개인이 직접 타액(침)을 검체로 사용해 바이러스 감염 여부를 확인하는 피씨엘사(社)의 신종 코로나바이러스 감염증(코로나19) 자가검사키트를 허가했다고 29일 밝혔다. 이 제품,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=025&aid=0003191468
103,0005203970,018,이데일리,"(영상)현대차·기아, 내년부터 중고차 판다...기대효과는?",<앵커> 대기업의 중고차 판매 진출과 관련한 마지막 심의에서 ‘1년 유예’ 결정이 내려졌습니다. 현대차와 기아의 사업계획에 살짝 제동이 걸렸습니다만 내년부터는 중고차 시장에 큰 변화가 예상됩니다. 그 혜택은 소비자들,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=018&aid=0005203970
103,0006062451,421,뉴스1,[주말날씨] 토요일 구름 많고 일요일 전국 맑아…기온 20도 아래 선선,(서울=뉴스1) 송상현 기자 = 토요일인 30일은 전국에 구름이 많고 수도권을 중심으로 가끔 비가 오다가 일요일인 1일 아침부터 점차 맑아진다. 주말 동안 전국 대부분 지역의 기온이 20도 아래에 머무는 등 대체로 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=421&aid=0006062451
103,0003143854,032,경향신문,"20년간 가족에게 헌신한 당신, 이제 자신을 돌볼 시간이에요[박상희의 구해줘! 내 맘]","[경향신문] ■상담 신청 “서울대를 나온 여자가 왜 중고차 딜러를 하냐고요? 돈을 빨리, 많이 벌고 싶었거든요. 가난이 지긋지긋했고 부모님 두 분 모두 저만 바라보고 있었어요. 아빠는 수재셨어요. 대기업에 다니셨지만",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=032&aid=0003143854
103,0003143853,032,경향신문,다이어트는 과학입니다…주목받는 비만치료 연구,[경향신문] 코로나19 팬데믹의 장기화로 국내 비만 인구가 크게 늘어났다. 요즘 화창해진 날씨와 물리적(사회적) 거리 두기 완화에 발맞춰 묵은 체중과 뱃살을 날려보려는 사람들에게 다음의 연구 결과들이 큰 도움이 될 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=032&aid=0003143853
103,0003143852,032,경향신문,분자 단위 분류 시스템 나오자 자궁내막암 진단·치료 빨라져[의술 인술],[경향신문] 자궁내막암은 자궁의 가장 안쪽 얇은 점막 조직인 자궁내막에 발생하는 암으로 선진국 여성들에게서 더 높은 발병률을 보인다. 우리나라도 식생활의 서구화와 비만 인구 증가에 따라 그 발생 빈도가 점차 증가하고,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=032&aid=0003143852
103,0005203951,018,이데일리,"1년 유예 현대차·기아, 기회삼는 롯데·SK…중고차업계 '투쟁'",[이데일리 송승현 기자] 중고자동차시장 규모를 키우는 ‘대형 메기’ 역할을 할 것으로 기대를 모았던 현대자동차(005380)와 기아(000270)의 진출이 1년간 유예되면서 중고차매매업계의 움직임도 바빠졌다. 중고차,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=018&aid=0005203951
103,0004048421,011,서울경제,타액 코로나19 검사키트 나왔다,[서울경제] 코로나19 감염 여부를 타액으로 할 수 있는 자가검사키트가 당국의 허가를 받았다. 식품의약품안전처(식약처)는 29일 타액을 검체로 사용해 코로나19 바이러스 감염 여부를 확인하는 피씨엘(241820) 의,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=011&aid=0004048421
103,0003143847,032,경향신문,봄 향 가득한 나물전을 부쳐…스쳐 지나는 계절을 잠시 붙잡았다[지극히 味적인 시장],"[경향신문] 경상남도 산청 하면 무엇이 먼저 떠오를까? 필자는 먹는 ‘배’가 먼저 떠오른다. 허준과 유희태의 고장이고, 약초와 딸기가 많이 나는 산청이어도 무조건 배가 먼저다. 2001년도였다. 초록마을을 만들면서 ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=032&aid=0003143847
103,0003691144,022,세계일보,6개월에 한번 고혈압 치료…英서 주사형 혈압약 개발,세계 최초 주사형 혈압약…1상 임상시험서 효과 입증 2상 임상시험 진행…전문가 “3~5년 후 실용화 전망” 혈압 측정. 게티이미지뱅크 영국에서 6개월에 한 번씩만 주사하면 혈압을 장기간 관리할 수 있는 세계 최초의 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=022&aid=0003691144
103,0001733170,052,YTN,[날씨] 일요일까지 예년보다 선선...내일 서울 17도,"봄비는 그쳤지만, 흐린 날씨가 이어지며 날이 다소 서늘해졌습니다. 현재 서울 기온 16.5도로 어제보다 무려 9도나 낮은데요, 토요일인 내일도 서울 낮 기온 17도, 모레는 18도 선에 머물며 예년보다 선선한 날씨가",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=052&aid=0001733170
103,0004957191,009,매일경제,"""더뉴 EQS SUV 자신있다""…한국은 벤츠에게 중요한 시장","제거 벤츠 승용 마케팅 총괄 EQS SUV는 특정 고객 겨냥 고객 니즈 충분히 충족시킬 것 ""한국은 벤츠에게 있어 상당히 중요한 시장이다. 한국 고객들의 니즈를 충족시키기 위해 적극적으로 노력하고 있다."" 브리타 제",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=009&aid=0004957191
103,0002588779,028,한겨레,"이창동 “OTT 제안 지금도 들어오는데, 아직 작품 못 만났다”","첫 단편영화 <심장소리>를 들고 전주를 찾은 이창동 감독은, ‘활기’라는 단어를 여러번 반복하며 팬데믹 이후 한국영화계가 다시 활기를 되찾을 수 있기를 바랐다. 이 감독은 29일 오전 전주 완산구 고사동 전주중부비전",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002588779
103,0000539819,422,연합뉴스TV,[날씨] 전국 흐리고 밤까지 동해안 비…한낮에도 선선,[앵커] 오늘은 전국이 흐리겠고 밤까지 동해안 지역은 비가 내리겠습니다. 기온은 크게 오르지 못하면서 선선하겠습니다. 자세한 날씨는 기상캐스터 연결해서 알아보죠. 강지수 캐스터. [캐스터] 어제는 포근한 봄기운이 가,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=422&aid=0000539819
103,0013147332,001,연합뉴스,사라졌다 돌아온 불교문화재 32건 한곳에…'환지본처' 특별전,불교중앙박물관서 6월 12일까지…7건은 전시 종료 후 원위치로 (서울=연합뉴스) 박상현 기자 = 문화재청이 펴낸 '통계로 보는 문화유산'에 따르면 1985년부터 지난해까지 도난된 문화재는 3만885점이다. 그중 회수,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=001&aid=0013147332
103,0004957185,009,매일경제,"인공관절 수술 미루고 싶다면, 신경차단술 고려를",초음파 이용한 통증완화…통증 부위·신경 주위에 주사 퇴행성 말기이지만 수술 못하는 고령환자에 효과 좋아 중년층 이상에서 가장 흔하게 통증이 발생하는 부위는 바로 무릎이다. 신체 중 가장 큰 관절 중 하나인 무릎은 걷,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=009&aid=0004957185
103,0000146650,629,더팩트,"머스크, 테슬라 주식 5조 원어치 팔아 트위터 인수 자금 마련","트위터에 ""더 이상 매각 없다"" 밝혀 최근 SNS(소셜네트워크서비스) 트위터를 인수한 일론 머스크 테슬라 CEO(최고경영자)가 테슬라 주식 440만주를 매각했다. 트위터 인수 자금을 마련하기 위함으로 관측된다. 28",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=629&aid=0000146650
103,0000810171,366,조선비즈,"아워홈 임시 주총 요구한 구본성, 이번엔 ‘투자안내문’ 배포",구자학 아워홈 회장의 장남인 구본성 전 부회장의 아워홈 지분 매각이 다시 속도를 내는 모양새다. 구 회장의 장녀인 구미현씨가 지분 매각에 동참하기로 하면서 시장 관심이 커졌다는 판단에서다. 29일 업계에 따르면 구 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=366&aid=0000810171
103,0000055808,296,코메디닷컴,췌장암 진료 느는 이유.. ‘위험도’ 1순위는?,"국민건강보험공단이 28일 발표한 '췌장암 진료 현황'(2016~2020년)'에 따르면, 췌장암 관련 진료를 받은 사람은 4년새 29.4% 증가한 것으로 집계됐다. 췌장암 진료 인원이 2016년 1만6086명에서 20",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000055808
103,0006062022,421,뉴스1,"쌍용차 매각 새 변수로 떠오른 '상장폐지 여부'…""5월 중순 최종 결정""","(서울=뉴스1) 이장호 기자 = 쌍용자동차 상장 폐지 여부가 쌍용차 매각의 새 변수로 떠올랐다. 쌍용차는 오는 10월15일까지 회생계획안을 가결시켜야 하는데, 매물 매력도를 크게 떨어뜨리는 상장폐지로 매각이 차질을 ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=421&aid=0006062022
103,0011154563,003,뉴시스,"김어준 ""바이든·퇴임하는 文 만남, 尹 정부에 보내는 메시지""","[서울=뉴시스]이수지 기자 = 내달 방한하는 조 바이든 미국 대통령과 퇴임하는 문재인 대통령과의 만남에 대해 방송인 김어준은 ""차기 정부에 보내는 메시지""로 평했다. 김어준은 29일 TBS FM라디오 '김어준의 뉴스",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=003&aid=0011154563
103,0004739743,008,머니투데이,"""17% 할인약속? 오히려 값 올라""…발란·네고왕 가격꼼수 논란","'네고왕'에 출연해 할인 프로모션을 약속했던 명품 커머스 플랫폼 '발란'이 방송 후 가격을 인상해 '꼼수' 논란에 휩싸였다. 28일 유튜브 채널 '달라스튜디오'에는 '네고왕' 9번째 에피소드 '명품 가방, 시계부터 ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=008&aid=0004739743
103,0004957161,009,매일경제,보존제있는 인공눈물약 남용하면 눈건강 해친다,방부제 같은 첨가제 극소량 함유돼 있어 사용해도 안구건조증 계속땐 질병 가능성 눈이 뻑뻑할 때 가장 먼저 찾게 되는 것이 인공눈물약이다. 그런데 인공눈물약은 그 성분에 따라 사용법과 주의점이 서로 달라 적절한 약제를,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=009&aid=0004957161
103,0002588769,028,한겨레,"[ESC] 어디가 하늘이고, 땅이고, 바다인가",한 치의 오차 없이 물결치듯 움직이는 수천 마리 물고기의 움직임. 그런 풍경은 우리가 익숙한 2차원의 세계에는 전혀 존재하지 않는 풍경이다. 그리고 그 압도적인 풍경은 다이빙을 해보지 않은 사람은 누구도 느껴볼 수 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002588769
103,0002351194,047,오마이뉴스,"사람 발길이 만든 지름길, 그사이 이어진 두 마을","[골목에서 만난 사람들 2] 골목 없는 두 마을, 용인 남사 아곡로와 한숲로 골목은 공간적 가치를 이동하는 데 사용되는 길이다. 정서적 가치는 단지 이동수단에 머물지 않는다. 이웃에 모이고 또 흩어지며 겪는 생사고락",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002351194
103,0002351192,047,오마이뉴스,[두번째독립50대] 50대 여성 '프사'는 꽃대궐... '늙은 소녀' 인증일까요?,"카톡 프로필마다 꽃 사진이 그득... 왜 그러는지 직접 물어봤습니다 시민기자 글쓰기 모임 '두번째독립50대'는 20대의 독립과는 다른 의미에서, 새롭게 나를 찾아가는 50대 전후의 고민을 씁니다. <편집자말> 한 친",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002351192
103,0003013825,030,전자신문,"현대차·기아 ""중고차 시장 진출 1년 유예…아쉽다""",완성차업계가 대기업 중고차 시장 진출 1년 유예 권고에 강한 유감을 표했다. 지난 3월 정부가 중고차 판매업을 생계형 적합업종으로 지정하지 않아 올해 안 판매 개시를 기대했으나 이번 권고로 물 건너 갔다. 기업의 사,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=030&aid=0003013825
103,0011257790,056,KBS,[오후날씨 꿀팁] 고온현상 꺾여 어제보다 기온 낮아요!," 한 차례 비가 내린 뒤 고온현상은 수그러들었습니다. 오늘 서울의 낮 최고기온은 18도, 광주 21도, 부산 14도로 어제보다 4도에서 8도가량 낮겠습니다. 주말인 내일도 서울의 낮기온 17도, 모레 18도로 평년 ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=056&aid=0011257790
103,0004957107,009,매일경제,"""네고왕 17% 할인이라더니""...발란, 가격 꼼수 인상 논란","명품 커머스 플랫폼 발란이 가격 꼼수 인상 논란에 휩싸였다. 소비자들은 발란이 '네고왕'에 출연해 할인 프로모션을 약속했지만 일방적으로 가격을 올려 할인 효과가 없게 만든 것 아니냐고 비판했고, 발란은 ""서버 오류""",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=009&aid=0004957107
103,0002351186,047,오마이뉴스,"집에서도 밖에서도, 그들은 동백리 며느리였다","[스토리가 있는 우리 마을] 완도 금일 동백리 ⓒ 완도신문 예나 지금이나 바다는 풍요롭지만, 그곳에서의 삶은 예나 지금이나 혹독하기만 하다. 척박한 삶, 완성되지 못한 삶, 반쯤만 살아내야 하는 삶, 선천적 불완전성",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002351186
103,0002351184,047,오마이뉴스,50이 넘은 나도 세계적인 BTS가 될 수 있을까?,"[서평] 한국의 교사와 교사 되기(이혁규, 교육공동체벗)를 읽고 쓰는 반성문 나는 '교사 교육'을 받지 않았다. 국어국문학을 전공하였으나 역량을 갖추는 데 이르지 못했고 80년대를 살아서 목소리는 높았다. 기준을 넘",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=047&aid=0002351184
103,0002588760,028,한겨레,"[ESC] 엔데믹 시대, 나라밖 등산여행 떠나볼까",이제 진짜 끝인가? 무려 2년이 넘는 시간 동안 우리의 라이프스타일을 송두리째 뒤바꿔놓았던 코로나19의 팬데믹 시대가 엔데믹 시대로 넘어가고 있다. 그러나 팬데믹 이전의 라이프스타일로 완전히 되돌아갈 수는 없을 것이,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002588760
103,0000055807,296,코메디닷컴,어깨 뻣뻣해지는 오십견에 좋은 스트레칭,오십견은 '어깨가 얼어붙는다'고 할 정도로 통증이 심하다. 특히 날씨가 따뜻해지면 오십견을 호소하는 사람이 늘어난다. 날씨가 풀리면서 활동량이 늘고 어깨를 갑자기 과하게 사용하게 되기 때문. 오십견은 우리나라 전체 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=296&aid=0000055807
103,0005082087,277,아시아경제,"아워홈 노조, 구본성 주총소집 요구 비판… “경영안정 뒤흔들어”",구본성 전 아워홈 부회장이 지난 25일 아워홈에 새 이사 48명을 선임하기 위한 임시주주총회 소집을 요청한 데 대해 사측에 이어 노동조합도 비판 입장을 냈다. 한국노총 전국식품산업연맹노동조합 소속 아워홈 노조는 28,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=277&aid=0005082087
103,0000539809,422,연합뉴스TV,[날씨] 종일 흐리고 선선…주말도 평년 기온 밑돌아,[앵커] 내리던 비는 대부분 잦아들었지만 옷차림에 신경을 써주셔야겠습니다. 기온이 더디게 오르면서 종일 선선하겠는데요. 기상캐스터 연결해서 자세한 날씨 알아보겠습니다. 강지수 캐스터. [캐스터] 저는 지금 서울 광장,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=422&aid=0000539809
103,0000297324,437,JTBC,'멍 때려야' 풀린다…'국과대표'서 밝히는 뇌의 비밀,코로나 사태 이전 이맘때 한강에선 이색 대회가 열렸습니다. 참가자들은 봄볕에 돗자리를 펴고 앉아 우두커니 한강을 바라봤습니다. 심박측정기를 차고서 아무 말도 하지 않는 '한강 멍 때리기 대회'입니다.   지친 현대인,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=103&oid=437&aid=0000297324
104,0000970144,055,SBS,"""러, 졸전으로 초강대국 지위 '흔들'…핵사용 유혹 커져""",우크라이나를 침략한 러시아군이 2달 넘게 졸전을 거듭하면서 영국 시사 주간지 이코노미스트는 러시아가 핵무기 외에는 '초강대국'임을 증명할 수단이 없는 신세가 됐다고 진단했습니다. 현지시간으로 어제(28일) 이코노미스,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=055&aid=0000970144
104,0013147709,001,연합뉴스,"[영상] 이근, 우크라서 총들고 경계태세…""최전선 참전, 도와달라""",(서울=연합뉴스) 우크라이나의 외국인 의용병 부대인 '국토방위군 국제여단'에 참여하겠다며 출국했던 해군특수전전단(UDT/SEAL) 출신 이근 전 대위 측이 현지 전투 모습을 공개했습니다. 이 전 대위 측은 28일 유튜브 채널('ROKSEAL') 커뮤니티 공지를 통해 이 전 대위가 현재 우크라이나 최전선에서 참전 중이라면서...,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=001&aid=0013147709
104,0006062468,421,뉴스1,"'겨울 맞는' 남아공 ""오미크론 하위변이 확진↑…5차 대유행 가능성""(종합)","(서울=뉴스1) 원태성 기자,정윤영 기자 = 겨울에 접어드는 남반구 남아프리카공화국에서 지난 2주간 신종 코로나바이러스감염증(코로나19) 확진자가 꾸준히 증가해 5차 대유행에 진입할 가능성이 높다는 전망이 나왔다. ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=421&aid=0006062468
104,0003269556,081,서울신문,[속보]&#160;“우크라 편에서 참전 20대 미국인 1명 사망”,러시아 침공에 맞서 우크라이나 편에서 참전했던 미국 해병대 출신 미국인 1명이 최근 숨졌다고 미국 매체 CNN이 유가족을 인용해 28일(현지시간) 보도했다. 유가족은 시신을 아직 찾지 못한 것으로 파악됐다. 테네시주,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=081&aid=0003269556
104,0000810213,366,조선비즈,북중 화물열차 운행 중단…中 단둥 ‘코로나’에 北이 먼저 요청,중국 단둥과 북한 신의주를 운행하는 북-중 화물열차 운행이 29일 중단됐다. 연합뉴스는 대북 소식통들을 인용해 “북한 측 요구에 따라 단둥 당국이 오늘부터 북중 화물열차 운행 중단 결정을 내렸다”며 “외부와 격리돼 ,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=366&aid=0000810213
104,0005082217,277,아시아경제,"北, 전략 바꿨나…""푸틴 모방하는 김정은, 더 공격적으로 변했다""",김정은 북한 국무위원장이 우크라이나를 침공한 블라디미르 푸틴 러시아 대통령의 전략을 모방하면서 더욱 공격적으로 되고 있다는 미국 외교 전문가의 분석이 나왔다. 28일(현지시간) 워싱턴포스트(WP) 외교·안보 칼럼니스,https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=277&aid=0005082217
104,0004739846,008,머니투데이,"하늘도 러시아 버렸나…""돈바스 돌격"" 외친 러軍, 발묶인 이유","[우기 찾아온 우크라, 폭우로 군용차량 전진 난항… 러시아군 피로 누적·사기 저하도 공세 늦은 요인… 美등 서방 무기지원, 우크라군 총공세로 힘의 균형] 러시아군이 돈바스(도네츠크·루한스크 주) 등 우크라이나 동부 ",https://news.naver.com/main/read.naver?mode=LSD&mid=shm&sid1=104&oid=008&aid=0004739846
